fname,label
clip_454bf2f90.wav,on
clip_629ebbfce.wav,off
clip_639b705a1.wav,silence
clip_6e58056dc.wav,stop
clip_347dc3913.wav,no
clip_477d9b868.wav,stop
clip_0adb60871.wav,down
clip_2a9c349f0.wav,up
clip_67bc36513.wav,on
clip_27ab850d4.wav,no
clip_0301a5621.wav,left
clip_113a9a448.wav,no
clip_2fa512fab.wav,yes
clip_2c67cddd7.wav,no
clip_0f1926366.wav,no
clip_42044dbd3.wav,silence
clip_2b31ad799.wav,unknown
clip_5af3ecd8d.wav,left
clip_5de4890d9.wav,yes
clip_582de37a4.wav,off
clip_3e971a238.wav,yes
clip_6a3b01ba0.wav,unknown
clip_3a62fb800.wav,no
clip_6dd03d411.wav,on
clip_1ca25260a.wav,right
clip_0d669ef52.wav,go
clip_59c7d26a3.wav,no
clip_6372d9ea3.wav,stop
clip_322712d41.wav,no
clip_2e671438d.wav,off
clip_2a1d9d329.wav,no
clip_3e8037188.wav,on
clip_24614d6e8.wav,yes
clip_02d8c5a4f.wav,no
clip_2db897a07.wav,no
clip_44bb1d17a.wav,right
clip_4e2d1c45a.wav,go
clip_6f1ca6437.wav,no
clip_1b46ad70f.wav,go
clip_4181a37dd.wav,unknown
clip_338d0bc89.wav,no
clip_5c288eae1.wav,no
clip_47f920240.wav,off
clip_37bd984a2.wav,no
clip_445e1c0b5.wav,off
clip_45273cc8c.wav,no
clip_674d75818.wav,no
clip_056d28fc9.wav,on
clip_275d6c44d.wav,on
clip_155d62aef.wav,no
clip_121e5f965.wav,up
clip_4db855f2f.wav,yes
clip_4ccb16342.wav,down
clip_2bf2827fb.wav,no
clip_339abb670.wav,unknown
clip_6cfbf0e25.wav,unknown
clip_2030e236e.wav,no
clip_3634d2fe9.wav,no
clip_3f8aa3aed.wav,no
clip_22fdd05ce.wav,unknown
clip_3815d188d.wav,no
clip_2f7d5c0fe.wav,no
clip_4f7924ca3.wav,no
clip_11d7e4751.wav,stop
clip_6f29e601e.wav,no
clip_33a419075.wav,no
clip_3be0300df.wav,no
clip_5eb05294a.wav,on
clip_62de62c74.wav,yes
clip_30c1e2c1a.wav,yes
clip_0b607ff12.wav,right
clip_40fc612b8.wav,no
clip_115382a73.wav,yes
clip_6e0b1596a.wav,stop
clip_13f591d05.wav,no
clip_62ee35803.wav,no
clip_13ab9015f.wav,no
clip_6d489b96a.wav,no
clip_3263dcdbe.wav,yes
clip_0c3a21366.wav,no
clip_6aed7a089.wav,no
clip_151e6e89f.wav,no
clip_10353efb8.wav,yes
clip_3da765afb.wav,off
clip_62a95b1d7.wav,off
clip_403abd71b.wav,no
clip_64e89485d.wav,no
clip_2667995fc.wav,yes
clip_362022720.wav,silence
clip_58f42cbf3.wav,yes
clip_40bc133d9.wav,right
clip_62759b9df.wav,no
clip_096c0d1e8.wav,no
clip_6b2806102.wav,up
clip_0f3d7a6d8.wav,up
clip_698d6ea71.wav,go
clip_42d9cdbe5.wav,no
clip_2b4c9397b.wav,no
clip_47c8b3800.wav,no
clip_6f213e119.wav,off
clip_49c4c0a39.wav,left
clip_128496ac5.wav,no
clip_59e477eba.wav,yes
clip_47728c6a7.wav,right
clip_62842ce3a.wav,up
clip_25f978bc5.wav,silence
clip_53e3a3693.wav,go
clip_16e5d9186.wav,no
clip_2600e153a.wav,no
clip_27869487b.wav,no
clip_3e385cd26.wav,up
clip_5f74dcf91.wav,stop
clip_0261d343f.wav,no
clip_294c4d54c.wav,no
clip_06f8ad537.wav,no
clip_33906bf09.wav,yes
clip_210f02ba9.wav,up
clip_5d132bb8c.wav,up
clip_0c6d11fda.wav,down
clip_3b91a3f85.wav,down
clip_342e4bec7.wav,no
clip_4f4c2e57d.wav,left
clip_50d23916d.wav,no
clip_45bf74b62.wav,down
clip_479f38f5c.wav,down
clip_1a77ec3fb.wav,unknown
clip_3c23c83e5.wav,down
clip_1dec822da.wav,no
clip_116903757.wav,down
clip_3586145f0.wav,no
clip_4e4c5a766.wav,no
clip_363b804ef.wav,no
clip_1d1ade337.wav,no
clip_10113b26b.wav,go
clip_361707bf0.wav,down
clip_1367a472c.wav,stop
clip_15909652e.wav,on
clip_2b275cb57.wav,go
clip_0f2219eed.wav,no
clip_1085e6597.wav,unknown
clip_34d8bf070.wav,no
clip_4a0a0239f.wav,down
clip_4e99d8e33.wav,up
clip_5c8cf6bff.wav,off
clip_2df981b4c.wav,no
clip_3571da32e.wav,no
clip_0900b5369.wav,left
clip_20fb9626d.wav,no
clip_535d98dfa.wav,no
clip_50e8c4157.wav,no
clip_1fad88612.wav,off
clip_5dbd3abf6.wav,no
clip_00291e83c.wav,yes
clip_57aa78654.wav,no
clip_5349105c8.wav,yes
clip_3fea75ff7.wav,no
clip_24a4b3256.wav,no
clip_248486949.wav,on
clip_4aa1f01dd.wav,on
clip_2922b1a45.wav,no
clip_35ebf5aec.wav,no
clip_5e0f51609.wav,on
clip_0c691e6cd.wav,go
clip_0b9efe1f8.wav,no
clip_188253c4a.wav,no
clip_266ad5bc4.wav,no
clip_585021e0e.wav,no
clip_4a6bdd2e3.wav,left
clip_12ce25945.wav,silence
clip_43ee70862.wav,stop
clip_02325e8e8.wav,stop
clip_2814a45bb.wav,silence
clip_4c841590a.wav,yes
clip_289282a36.wav,off
clip_16fa7f5bb.wav,off
clip_28030cc26.wav,on
clip_6eeb29202.wav,no
clip_269237ccb.wav,no
clip_0600f1bbb.wav,left
clip_3441e50a8.wav,no
clip_12a79ccd9.wav,left
clip_1978311c6.wav,no
clip_1f7dd7789.wav,unknown
clip_6691398a9.wav,yes
clip_6f13a3f49.wav,yes
clip_32480d08b.wav,unknown
clip_538223df5.wav,no
clip_45081acb3.wav,no
clip_453331af0.wav,right
clip_1d8d10619.wav,right
clip_49f9630e9.wav,on
clip_5e9e6da80.wav,left
clip_2e104378e.wav,right
clip_10aa72d68.wav,up
clip_3ba1d99cb.wav,no
clip_4bbdadec1.wav,right
clip_6c9f9c1a3.wav,left
clip_29834bf4d.wav,no
clip_147b8e215.wav,unknown
clip_2413714ad.wav,stop
clip_05a72f4ca.wav,no
clip_396a18bf3.wav,no
clip_2f2dec630.wav,no
clip_1f198ee9a.wav,right
clip_381e59cf1.wav,unknown
clip_399e15d3b.wav,up
clip_3cf144a5b.wav,no
clip_5611c889a.wav,no
clip_3c766db2a.wav,no
clip_3cd3cc992.wav,on
clip_6aec4c248.wav,off
clip_1f449d6a2.wav,no
clip_3600e160a.wav,yes
clip_29b8a76d8.wav,no
clip_010fb1b56.wav,silence
clip_5550dbc28.wav,no
clip_0d2f97ded.wav,up
clip_25c15efe8.wav,silence
clip_39371064d.wav,no
clip_5a7e5cb0d.wav,right
clip_31b5c2f33.wav,left
clip_00e55e533.wav,no
clip_0b7ee50fb.wav,silence
clip_23090f4fa.wav,off
clip_1934f9e7f.wav,no
clip_09e709a80.wav,right
clip_4acdf6eb2.wav,on
clip_2ff91e0f5.wav,no
clip_0bfb83f99.wav,left
clip_1b70e2eb1.wav,down
clip_554fcec93.wav,no
clip_45bd6a3ea.wav,no
clip_5b0f807c6.wav,down
clip_1b99a87d2.wav,stop
clip_1acd4601e.wav,go
clip_351669965.wav,yes
clip_6b2e088fb.wav,yes
clip_3caf103a5.wav,stop
clip_2c63028a4.wav,unknown
clip_5867491d3.wav,yes
clip_5cb9294f3.wav,no
clip_59ffcf86f.wav,off
clip_1a34aa3dd.wav,no
clip_02a3dea37.wav,go
clip_1f7cc2f9e.wav,on
clip_4eb05dba0.wav,no
clip_35a58c22c.wav,stop
clip_171eca4b7.wav,off
clip_65cebcdaf.wav,no
clip_54d6d2029.wav,no
clip_213474bf8.wav,no
clip_5ee37530e.wav,up
clip_272abb854.wav,left
clip_33467922a.wav,go
clip_327514639.wav,no
clip_6debef5db.wav,no
clip_3a2e51dcf.wav,yes
clip_02d13348b.wav,silence
clip_3f72a7f07.wav,yes
clip_44e35d10b.wav,down
clip_166e1cb68.wav,stop
clip_218be0197.wav,up
clip_545280ae7.wav,no
clip_43c9dfed2.wav,silence
clip_47646e293.wav,no
clip_32036f524.wav,no
clip_689dcc430.wav,no
clip_6bdcf6dd4.wav,no
clip_5a0c1366a.wav,left
clip_5d0703896.wav,off
clip_6e3ff3f92.wav,yes
clip_50551326e.wav,off
clip_69f8409bc.wav,no
clip_44b55a28f.wav,up
clip_2ae4fcb5d.wav,no
clip_6668ea054.wav,silence
clip_24f2c0954.wav,left
clip_50f945200.wav,right
clip_5ef85fc8e.wav,right
clip_359632a37.wav,down
clip_47134094f.wav,silence
clip_6eaa57be8.wav,up
clip_5df5e2d99.wav,silence
clip_4780c97e9.wav,yes
clip_5b3970aae.wav,go
clip_1441e7729.wav,on
clip_547c77776.wav,no
clip_3859293f7.wav,up
clip_41d91cd94.wav,no
clip_4f13e6b68.wav,right
clip_4535fd122.wav,down
clip_0baacc47b.wav,silence
clip_0cabe2105.wav,yes
clip_3817110fb.wav,left
clip_3f8d43b79.wav,on
clip_4de5b8be4.wav,no
clip_1aa847b38.wav,no
clip_089754130.wav,off
clip_5bf4f0b32.wav,yes
clip_36249b77a.wav,left
clip_14e2a0341.wav,no
clip_06b89d158.wav,no
clip_1d8896c18.wav,silence
clip_1eec2759d.wav,left
clip_0e47dc9fc.wav,right
clip_25e46242c.wav,stop
clip_0e961bb75.wav,no
clip_0a645a211.wav,on
clip_06ed9823b.wav,right
clip_30d35d506.wav,no
clip_3a158be69.wav,yes
clip_417c5a52f.wav,no
clip_112cf6141.wav,go
clip_682a0469f.wav,up
clip_204296d36.wav,down
clip_172196948.wav,no
clip_3624d6905.wav,no
clip_64fa16a38.wav,unknown
clip_504526fd8.wav,left
clip_4bf865c5a.wav,no
clip_1af52b555.wav,silence
clip_330dcbdb6.wav,no
clip_43b27da19.wav,no
clip_16dfaeedb.wav,on
clip_2d8ad1b4a.wav,no
clip_2cbdbdb89.wav,unknown
clip_32d285460.wav,no
clip_55404fcf1.wav,down
clip_6057bd21f.wav,go
clip_1f1199db9.wav,off
clip_0aec9ec98.wav,right
clip_02dfe0602.wav,unknown
clip_2455fcc7e.wav,no
clip_3d2925fdd.wav,yes
clip_17f3f2a5e.wav,no
clip_24d9723f0.wav,on
clip_3507e41f1.wav,right
clip_0a002e576.wav,yes
clip_0a981abc7.wav,stop
clip_451f57456.wav,right
clip_4dcbbce32.wav,no
clip_3e7e86c96.wav,on
clip_67a5c4fb7.wav,on
clip_267a6b6dd.wav,off
clip_2e5a7a553.wav,no
clip_043f1f850.wav,off
clip_1f603be33.wav,silence
clip_4bb6011b5.wav,yes
clip_6ed6d962f.wav,no
clip_07c65ca22.wav,unknown
clip_450fadc7a.wav,no
clip_32017d013.wav,no
clip_5659dce2b.wav,up
clip_1e6d3accf.wav,down
clip_4d3404a84.wav,no
clip_3ce29edf8.wav,no
clip_40f0bfa09.wav,no
clip_36dde0c83.wav,up
clip_06dad8bfe.wav,left
clip_2407de224.wav,no
clip_425ff408d.wav,no
clip_13005ebf5.wav,silence
clip_0139542b5.wav,unknown
clip_1ff170669.wav,left
clip_42fb4ac4f.wav,up
clip_545154bb1.wav,right
clip_5a4233be5.wav,no
clip_4b22e7bad.wav,silence
clip_5999eaed2.wav,stop
clip_2614d463c.wav,no
clip_2b9df9e56.wav,yes
clip_532ff1163.wav,left
clip_6bbc735e0.wav,no
clip_29d27c585.wav,no
clip_00ad78827.wav,on
clip_4919446bd.wav,yes
clip_03b131dc5.wav,no
clip_23cdbdf3b.wav,no
clip_05f0f7e10.wav,on
clip_346321704.wav,no
clip_1d379ee9d.wav,unknown
clip_4f3aac828.wav,no
clip_0c7cf2671.wav,off
clip_2a0bfa61b.wav,off
clip_009dd6231.wav,yes
clip_4e50f82cb.wav,no
clip_1fd3037ee.wav,right
clip_50067e4f9.wav,silence
clip_085df7df8.wav,no
clip_545532cd7.wav,yes
clip_5df32485c.wav,stop
clip_4e0abffe1.wav,off
clip_0e32a1142.wav,yes
clip_137e0449e.wav,yes
clip_11a9e1565.wav,unknown
clip_272d2ee97.wav,no
clip_54e9f55c8.wav,on
clip_1f7734b21.wav,no
clip_1a0cbca88.wav,up
clip_23294be2f.wav,unknown
clip_6562758c0.wav,no
clip_29f8fed44.wav,yes
clip_47a204d73.wav,no
clip_102d07b5c.wav,go
clip_68c561786.wav,go
clip_4cfdb31c4.wav,on
clip_238d84115.wav,on
clip_1fb6b834b.wav,no
clip_1ff747bec.wav,no
clip_27f0e9d4d.wav,no
clip_12a3a4424.wav,go
clip_19d988f73.wav,left
clip_008bc2c08.wav,no
clip_0c9ffa154.wav,no
clip_261c138bd.wav,go
clip_572770421.wav,stop
clip_2fa1d39ed.wav,right
clip_3cfa893c3.wav,down
clip_0dbec2b8b.wav,down
clip_064813491.wav,silence
clip_6ed898f18.wav,silence
clip_5afce089c.wav,yes
clip_416404dea.wav,no
clip_609f148fc.wav,off
clip_0e27883e4.wav,unknown
clip_45642c298.wav,no
clip_1e162fe75.wav,off
clip_3791abecf.wav,left
clip_08934d51b.wav,no
clip_2dc5ca431.wav,yes
clip_10de4bbe7.wav,unknown
clip_10cb8d63c.wav,go
clip_1a3080b59.wav,go
clip_5ae817249.wav,no
clip_025aecd62.wav,no
clip_1c79c794c.wav,no
clip_64e8daddd.wav,no
clip_3bbcedeef.wav,down
clip_5c1109841.wav,no
clip_2be9d29e3.wav,left
clip_20e1cf531.wav,off
clip_3371085fe.wav,yes
clip_6294ee12e.wav,stop
clip_0a6452df1.wav,off
clip_410882854.wav,yes
clip_06c86c7ac.wav,down
clip_40c9b0765.wav,stop
clip_35c4e0212.wav,no
clip_373a5f707.wav,stop
clip_33b15d5ae.wav,stop
clip_1f05b720b.wav,no
clip_52dfb05d2.wav,no
clip_268dc5a70.wav,yes
clip_03f21e5a7.wav,on
clip_2e6e8e407.wav,no
clip_33566b844.wav,no
clip_15ae89f02.wav,yes
clip_61a7a1eff.wav,no
clip_18f6d85bb.wav,no
clip_55b0c139a.wav,no
clip_5e99f2f0a.wav,no
clip_667447ef3.wav,right
clip_5fa5c24c9.wav,up
clip_24761e4a1.wav,silence
clip_39d228d2b.wav,no
clip_3fe404726.wav,yes
clip_5d529fcae.wav,down
clip_24f8c4e51.wav,no
clip_138313664.wav,no
clip_25fa0fa15.wav,up
clip_08a75840c.wav,stop
clip_0984f52ff.wav,yes
clip_5829ed499.wav,right
clip_1286bf293.wav,unknown
clip_00178d644.wav,right
clip_1de253c5e.wav,yes
clip_064b9ef80.wav,yes
clip_3f05b25a4.wav,stop
clip_070f0407f.wav,down
clip_151608c2c.wav,no
clip_18732c30a.wav,no
clip_64d541f3f.wav,left
clip_6cc6e1fb6.wav,yes
clip_121659ceb.wav,no
clip_2ecdcc2cd.wav,no
clip_61821d5ac.wav,silence
clip_5b694145f.wav,left
clip_0aa037cd1.wav,no
clip_440929f6a.wav,silence
clip_3cbc9d3f6.wav,silence
clip_5241fe92b.wav,stop
clip_1a0beabbe.wav,no
clip_1ae3eacb6.wav,stop
clip_652b1a976.wav,no
clip_08dbf65d0.wav,off
clip_38a73bf04.wav,no
clip_4d8cb8640.wav,right
clip_13e911ba8.wav,no
clip_13081aea7.wav,unknown
clip_318ae4f38.wav,left
clip_513dcb220.wav,no
clip_04523df95.wav,up
clip_38b6bc2db.wav,off
clip_6a68d4540.wav,right
clip_3f91a7208.wav,go
clip_56dcf8072.wav,off
clip_6b6aa0a1a.wav,no
clip_3c60a0046.wav,left
clip_07127e60a.wav,down
clip_1352e515c.wav,no
clip_6087e45d1.wav,off
clip_693d0c93a.wav,yes
clip_662b249ff.wav,no
clip_45477a337.wav,yes
clip_16362bccf.wav,no
clip_12ab94f51.wav,stop
clip_06b7f2fbd.wav,right
clip_23adb3e27.wav,go
clip_6c288984b.wav,right
clip_48b8e03ca.wav,right
clip_1ad3512f4.wav,no
clip_5b1ac5ab6.wav,no
clip_256f72b5f.wav,off
clip_1ac8add3e.wav,off
clip_41b96fe54.wav,right
clip_52ea8d1ec.wav,stop
clip_0e29f245a.wav,off
clip_0b4ed6c52.wav,up
clip_544659f10.wav,no
clip_32fcfe2cf.wav,on
clip_45b690da3.wav,no
clip_25641fffc.wav,up
clip_049a54496.wav,on
clip_1e6ae907a.wav,yes
clip_5a7b8d1ce.wav,on
clip_36188ee93.wav,silence
clip_006ac790b.wav,no
clip_42804133d.wav,right
clip_2aeff0794.wav,on
clip_2dd7e5385.wav,no
clip_50abd4b95.wav,on
clip_088f08790.wav,off
clip_1eef5f5ae.wav,no
clip_69128ee3a.wav,right
clip_104264bf7.wav,unknown
clip_0de43f6e2.wav,up
clip_6df41a425.wav,yes
clip_538f6ac5e.wav,no
clip_4b1357777.wav,no
clip_2b2fa5b2a.wav,no
clip_4fdc6c750.wav,no
clip_0388245fc.wav,stop
clip_056ed7340.wav,silence
clip_4f1e7f43f.wav,no
clip_5a9d210d1.wav,no
clip_6c5ec6b37.wav,unknown
clip_27c06f2d8.wav,no
clip_2575d0260.wav,go
clip_6931c63b4.wav,stop
clip_29d24c308.wav,no
clip_4e5dd100c.wav,silence
clip_5f048aca7.wav,no
clip_614d6e636.wav,no
clip_2605bc97d.wav,right
clip_61966270e.wav,unknown
clip_088149fb1.wav,no
clip_6bfaa24be.wav,no
clip_6e07e37f6.wav,left
clip_46aa7808a.wav,yes
clip_4402ee66c.wav,no
clip_41554edc8.wav,right
clip_1ae11eb37.wav,no
clip_10e3db0c6.wav,no
clip_291b66ea9.wav,yes
clip_4e2578bbc.wav,yes
clip_32dbcc6b7.wav,yes
clip_316f25980.wav,no
clip_276a2eb8e.wav,silence
clip_46167e5ce.wav,no
clip_0409d938f.wav,no
clip_12b67d6ab.wav,yes
clip_4060bb94d.wav,yes
clip_61244a9b7.wav,no
clip_5e6a6d364.wav,no
clip_43f870224.wav,left
clip_3dca940eb.wav,go
clip_4ad47bbfb.wav,silence
clip_4c8f97579.wav,on
clip_54064d692.wav,unknown
clip_563eda0ba.wav,no
clip_6a859b2d0.wav,no
clip_280a6f947.wav,no
clip_1b70e928c.wav,no
clip_40072b869.wav,right
clip_322a7cbf4.wav,no
clip_678876fe7.wav,no
clip_2cdb7169e.wav,on
clip_4bbdf8556.wav,off
clip_0a2fb20d3.wav,no
clip_012384765.wav,off
clip_11bcf4bfa.wav,off
clip_49cbceb0d.wav,no
clip_49366f4c1.wav,no
clip_3f7e5a319.wav,yes
clip_0f14ac4e7.wav,silence
clip_2575ec96b.wav,up
clip_02cb1c7b0.wav,no
clip_147ba4aa2.wav,yes
clip_263529bd2.wav,left
clip_00ecf42d6.wav,no
clip_6e6f5adfb.wav,down
clip_15db67325.wav,left
clip_425bcf08a.wav,on
clip_4719881da.wav,no
clip_6d855581c.wav,off
clip_54d53cb0c.wav,silence
clip_3f869bf96.wav,go
clip_16457f038.wav,off
clip_259a985a1.wav,no
clip_0874dbffb.wav,no
clip_5f73cedf7.wav,no
clip_16062cb80.wav,stop
clip_268d481e1.wav,no
clip_00289acb0.wav,right
clip_5d9ef4f67.wav,silence
clip_2074df029.wav,down
clip_33b0ae5f6.wav,off
clip_1c0325bd0.wav,no
clip_5cd4d6666.wav,silence
clip_3399e2bff.wav,unknown
clip_4aaa4830b.wav,off
clip_2b9a8019d.wav,off
clip_646b89d1b.wav,go
clip_1991cf6af.wav,no
clip_629cce7ec.wav,no
clip_6e01db87c.wav,down
clip_22fa21bbf.wav,right
clip_61854a9df.wav,up
clip_55aef5485.wav,off
clip_0791cc9af.wav,no
clip_282aea788.wav,no
clip_00c39fea2.wav,yes
clip_56a951e1e.wav,unknown
clip_2ca309ecd.wav,down
clip_58bca43b9.wav,no
clip_421e9e7d3.wav,yes
clip_38de8d968.wav,down
clip_39afffecd.wav,off
clip_2eefd9d99.wav,no
clip_3dcded2df.wav,no
clip_118bd4581.wav,no
clip_4d78e4106.wav,no
clip_367b2723a.wav,stop
clip_33cd1cc9c.wav,unknown
clip_40c68ca25.wav,no
clip_1d7913301.wav,on
clip_3bf528905.wav,off
clip_55d7d87bc.wav,silence
clip_1c9882c69.wav,go
clip_0780285d8.wav,on
clip_5ab9e29c0.wav,yes
clip_0978cbc05.wav,off
clip_1c4e91cbf.wav,yes
clip_210ce7838.wav,go
clip_1108c9a39.wav,no
clip_4ac2809c1.wav,no
clip_29d6a5a0c.wav,on
clip_4cac2caf0.wav,down
clip_0619b7fed.wav,left
clip_4920c0eed.wav,no
clip_1a61d96f5.wav,stop
clip_227785de9.wav,left
clip_15f05a106.wav,off
clip_3d5b49ec5.wav,silence
clip_62fc9255c.wav,unknown
clip_439972162.wav,right
clip_1b92cc003.wav,no
clip_31f881c5a.wav,no
clip_40327e728.wav,unknown
clip_4cd762c78.wav,yes
clip_5787b0258.wav,stop
clip_1c4a2effe.wav,unknown
clip_44800685e.wav,on
clip_47bed7813.wav,yes
clip_33c9c4bd2.wav,right
clip_4c0e737fb.wav,no
clip_63806c65b.wav,down
clip_11dc8c54d.wav,no
clip_37ef84686.wav,off
clip_543437f6a.wav,on
clip_161be18f1.wav,no
clip_6cba7e778.wav,no
clip_66467914c.wav,down
clip_4cdf0da8c.wav,down
clip_2281fed89.wav,left
clip_1f0c8e587.wav,stop
clip_0b2e01c8d.wav,up
clip_637726289.wav,stop
clip_32c731d88.wav,yes
clip_400447b38.wav,no
clip_2f7fc08a7.wav,off
clip_5ec172148.wav,yes
clip_3f5c2fb79.wav,stop
clip_266d3ea8d.wav,no
clip_2fe1fe75c.wav,silence
clip_6abf50315.wav,go
clip_25b40fe83.wav,no
clip_16f7078cb.wav,no
clip_01009eb0f.wav,no
clip_26a2e35c8.wav,no
clip_159ee41fe.wav,left
clip_4658a26d2.wav,unknown
clip_4ad53e866.wav,no
clip_6d706a4b2.wav,yes
clip_383db4c50.wav,off
clip_259f83319.wav,stop
clip_6b8eb638c.wav,yes
clip_257a10b0d.wav,stop
clip_354f8b86b.wav,no
clip_1a560efe5.wav,no
clip_17db15882.wav,no
clip_3bd8ce9a0.wav,up
clip_5f657d5ba.wav,no
clip_652f51c17.wav,no
clip_646ae4fe4.wav,no
clip_67c86d0f0.wav,no
clip_259a4b5d0.wav,go
clip_5125de99c.wav,no
clip_162dba151.wav,no
clip_3e165838f.wav,up
clip_516db40a5.wav,no
clip_4c91ede56.wav,on
clip_3a99fe7dd.wav,off
clip_581c76c35.wav,no
clip_2e678d379.wav,no
clip_212e30e4c.wav,on
clip_174db79c2.wav,silence
clip_63f6e94a1.wav,off
clip_4ceb22547.wav,left
clip_0e3865038.wav,no
clip_5b6ddb49c.wav,no
clip_1ac142e41.wav,right
clip_076cf528b.wav,no
clip_17c6445fe.wav,no
clip_2690108b7.wav,yes
clip_0b70506d6.wav,down
clip_52e194e4b.wav,no
clip_6f1017b4a.wav,no
clip_4b6ebb045.wav,yes
clip_230697c93.wav,no
clip_44594905f.wav,go
clip_66f9a584e.wav,no
clip_3f4c12074.wav,no
clip_40682b640.wav,no
clip_05cd9a0e3.wav,no
clip_3afac0567.wav,off
clip_4d4451f93.wav,on
clip_3b4509ea3.wav,up
clip_56f6dfa6b.wav,down
clip_1724c0564.wav,left
clip_112c524ee.wav,no
clip_2bb6924f5.wav,unknown
clip_5e123f998.wav,no
clip_6cf06a839.wav,yes
clip_0dc0b102f.wav,no
clip_383ec0c31.wav,right
clip_42d745ca2.wav,no
clip_5cf2e1704.wav,go
clip_2a0ff11cf.wav,on
clip_3cce26149.wav,down
clip_2597fd376.wav,unknown
clip_45343dac2.wav,silence
clip_300b7682d.wav,no
clip_3b5ca47be.wav,stop
clip_33c8d37ab.wav,stop
clip_5fa068bca.wav,no
clip_1da481b20.wav,no
clip_6aaf82065.wav,go
clip_147538e47.wav,no
clip_137c77fa2.wav,off
clip_2617fd9cf.wav,up
clip_2a2cfeefc.wav,no
clip_037a4ab6d.wav,down
clip_104c87e57.wav,no
clip_1d9d180e7.wav,no
clip_439cabacc.wav,silence
clip_0a77d03f5.wav,yes
clip_023a6e59c.wav,no
clip_0fd336468.wav,no
clip_4e25b3eed.wav,no
clip_625ddf1e3.wav,up
clip_1663eeb85.wav,no
clip_5c54cc0f6.wav,no
clip_282c57a16.wav,off
clip_07503190f.wav,no
clip_004c009ce.wav,no
clip_3068d0e07.wav,stop
clip_35bbb5441.wav,no
clip_32fd8de0c.wav,left
clip_641a23c84.wav,on
clip_16626e3f7.wav,off
clip_38af7399a.wav,no
clip_467aa7355.wav,no
clip_2c68cf047.wav,on
clip_6172f4400.wav,no
clip_4ee293cd7.wav,stop
clip_54d52ffd7.wav,yes
clip_163e57a91.wav,down
clip_51e472069.wav,no
clip_630f4fdd1.wav,on
clip_24446d9ba.wav,stop
clip_2a8a1e05b.wav,yes
clip_149887758.wav,no
clip_51dd4ec62.wav,off
clip_291822fbe.wav,stop
clip_1a136e6bc.wav,down
clip_3dbca007b.wav,down
clip_65a3cafaa.wav,off
clip_30629938f.wav,unknown
clip_5b773b6f1.wav,no
clip_56a476b43.wav,left
clip_60b639336.wav,silence
clip_01128c7af.wav,no
clip_4015a1c9c.wav,left
clip_4f7c7f2b7.wav,unknown
clip_1ea36f7bf.wav,up
clip_67f646516.wav,no
clip_5e41a17a1.wav,no
clip_2cdb27db2.wav,yes
clip_1b4662bfe.wav,yes
clip_08acfe378.wav,yes
clip_231b6db81.wav,go
clip_4b179b43d.wav,no
clip_27a3b9a79.wav,go
clip_377943886.wav,no
clip_6df3e5b94.wav,down
clip_4870ca608.wav,no
clip_313a335c3.wav,unknown
clip_4ad05bce7.wav,stop
clip_40fd4d456.wav,stop
clip_132823c9b.wav,no
clip_20b1469d5.wav,right
clip_4cbf79288.wav,yes
clip_0e784ac7a.wav,go
clip_0e3de8a90.wav,no
clip_43e5b3bc7.wav,off
clip_6c1de08d0.wav,on
clip_47e423e76.wav,no
clip_6c5d0fce6.wav,no
clip_33913d756.wav,up
clip_21502a2a8.wav,go
clip_505b32002.wav,right
clip_2315e4efe.wav,yes
clip_59dbfc814.wav,silence
clip_442f3fa1e.wav,no
clip_47e8a1137.wav,no
clip_0f432f231.wav,no
clip_27ddbdd13.wav,no
clip_5e98fac3c.wav,no
clip_27c4ebfc8.wav,no
clip_6ee5595a1.wav,no
clip_46f6b982e.wav,down
clip_367fcaf34.wav,no
clip_58276ccec.wav,no
clip_45eed53b0.wav,no
clip_463608d3a.wav,silence
clip_071f4643d.wav,down
clip_500fee6af.wav,on
clip_080188d1d.wav,no
clip_099e79d02.wav,yes
clip_22961bb02.wav,yes
clip_10d470632.wav,yes
clip_3b25c39fd.wav,yes
clip_5e4d0db73.wav,no
clip_352e61ad4.wav,left
clip_1547553da.wav,no
clip_1449dec15.wav,right
clip_29f41d3f5.wav,no
clip_42424331f.wav,no
clip_1136c72d3.wav,off
clip_16a7c8a29.wav,no
clip_5432a534f.wav,no
clip_51d94491f.wav,on
clip_655a2e1a7.wav,down
clip_2e6478fa3.wav,silence
clip_1f0f75447.wav,down
clip_38e71eeb9.wav,silence
clip_2edf5c7bc.wav,on
clip_261ffa76e.wav,no
clip_55422793e.wav,left
clip_587873615.wav,go
clip_294c6664f.wav,no
clip_14d343009.wav,no
clip_66301984f.wav,down
clip_2e0e72460.wav,no
clip_04ff1af57.wav,no
clip_05ecb6639.wav,no
clip_53f01ba9e.wav,right
clip_5f63124b9.wav,right
clip_36ae73abe.wav,off
clip_433722a52.wav,off
clip_6b5590fa8.wav,up
clip_4a52b5143.wav,yes
clip_0d83777e2.wav,left
clip_668bf226e.wav,stop
clip_6d7e364c4.wav,down
clip_06d6addb9.wav,up
clip_0f65e1a82.wav,unknown
clip_2ffbbab89.wav,no
clip_4e26202fb.wav,silence
clip_619f06c4d.wav,right
clip_3ccc5a610.wav,off
clip_4d8d7e9f6.wav,right
clip_0a67b927b.wav,up
clip_3fd742f70.wav,no
